date,datetime,sol,year,month,day,day_of_year,weekday,hour,temp_min,temp_max,temp_avg,temp_range,wind_speed_avg,wind_speed_max,wind_speed_std,weather_readings_count,end,look_ahead,activity,solar_longitude_deg,mission_phase,mission_age_factor,phase_progression,activity_word_count,instruction_count,is_multi_part,systems_involved,uses_ida,uses_hp3,uses_seis,uses_apss,uses_camera,uses_wts,complexity_score,seasonal_intensity,orbital_thermal_factor,diurnal_thermal_load,thermal_stress_combined,sol_diff,is_consecutive_sol,primary_instrument,requires_movement,power_intensive,redundancy_active,data_intensity,has_look_ahead,planning_horizon,is_science,is_maintenance,is_deployment,is_recovery,is_thermal,is_communication,primary_activity_type,activity_chain_position,is_recovery_activity,operational_status,criticality,power_status,success_indicator,operational_tempo,sols_since_last_science,sols_since_last_maintenance,sols_since_last_deployment,sols_since_last_recovery,sols_since_last_thermal,sols_since_last_communication,cumulative_ida_usage,cumulative_hp3_usage,cumulative_seis_usage,cumulative_apss_usage,cumulative_camera_usage,cumulative_wts_usage,sols_to_landing,sols_to_deployment_complete,sols_to_primary_mission_end,sols_to_first_extension_end,sols_to_conjunction_1,sols_to_conjunction_2,events_count,has_events
2021-07-23,2021-06-18 20:14,1669,2021,11,10,6,0,9,-49.69102665737262,-28.725456856581793,-67.78046110730602,6.20355966749022,12.115179013612083,19.374207487109672,4.5908477439371325,15,0,0,activity_716,161.81147534797788,extended_mission,1.669,0.918829763444506,26,9,0,2,0,0,0,1,0,0,0.5730566351104169,1.589587752332024,0.5514207524842947,1.4988187225245204,1.809898574524856,0,1,APSS,0,0,0,0.13116365250413886,0,2,0,0,0,1,1,0,routine,2,1,safe,high,critical,0.7847563504397186,0.9973629580751484,3,8,63,46,1,4,49.4932271041429,42.734145779499414,82.26652469844858,2.9613967491181947,86.80301333230469,24.391525567862537,1669,0,0,0,0,0,2,1
2021-07-14,2021-01-21 20:43,1953,2021,3,18,363,3,6,-75.52049077881333,-37.07227613621403,-36.919956169823315,28.36571015421631,5.378580520156111,26.25951801117961,3.7575625995205937,1,1,0,activity_717,186.00901796306172,surface_operations,1.953,0.18747427371364067,43,3,1,1,0,0,0,0,1,1,0.7030799834434364,0.824874248313854,1.1610403768542543,1.596400090756228,2.0646395848394583,2,1,CAMERA,0,1,0,0.5365225216927769,0,6,1,1,0,0,0,1,routine,4,0,nominal,high,critical,0.326711281487828,1.4537545347801764,0,8,56,21,7,2,15.926706063463813,37.69881793005322,41.72351754193493,73.10205186608138,21.560920873670455,98.61018432275392,1953,0,0,0,0,0,1,0
2021-03-01,2021-03-16 20:39,1552,2021,7,16,188,4,12,-73.63552891371484,-43.79168554168495,-32.616088927508436,8.891391031735155,7.769146535896043,13.997864418157363,2.9712469206098846,2,0,2,activity_718,17.660681713463788,surface_operations,1.552,0.8549165915269425,26,6,1,3,1,0,0,0,0,0,0.24748424647237818,1.2756287982838856,1.3478522690371264,0.6718847468770605,0.5226947516130647,1,0,IDA,0,1,0,0.01898051509790366,0,4,0,1,0,0,0,1,maintenance,2,0,nominal,medium,critical,0.42603275532719087,1.0825950575057326,6,18,46,33,16,1,1.4778593127463435,69.48664925444432,29.898733955333256,65.62035938854207,70.64840359093535,27.77814268685489,1552,0,0,0,0,0,0,0
2021-10-16,2021-07-17 21:19,548,2021,6,14,208,6,2,-69.11416436273464,-55.46627363532572,-72.11389118034977,29.445274432677653,12.847370452453557,20.834905901263987,3.9279357738549847,3,0,9,activity_719,175.6780380438974,extended_mission,0.548,0.8031018708054342,13,2,1,5,0,0,1,0,0,0,0.12906639703379133,0.383220760707814,1.2231436344271418,0.5326232333591912,1.6087668082634459,4,0,SEIS,0,0,1,0.20753529485240974,1,3,0,0,0,0,0,0,science,3,0,safe,low,critical,0.5916099029649982,1.7997298152057377,2,19,33,49,4,4,38.1568693290035,98.67331847340876,16.102737780069464,83.09764858657987,65.1880071673072,1.5814130611859545,548,0,139,452,0,352,0,0
2021-02-02,2021-09-23 23:47,94,2021,1,10,22,0,20,-71.90487920573956,-22.34834734799138,-44.17426980064485,6.927456291610066,2.1703965761134936,36.1783692901992,4.143013306137217,10,1,4,activity_720,124.72109589399443,extended_mission,0.094,0.8527484378143086,47,8,1,3,0,1,0,0,0,0,0.1743157931961853,0.39715088198523946,1.390798835160478,0.9060539670562133,0.5813243932162357,2,1,HP3,0,0,1,0.2324794989887009,1,2,1,0,0,0,1,0,science,1,0,safe,medium,limited,0.9662163879140813,1.4107473905572845,6,7,83,7,2,0,76.55118970710588,37.10487657942833,74.93465141440143,57.901572900876765,86.9253067986885,54.69247909822715,94,6,593,906,206,806,1,1
2021-05-05,2021-08-24 20:21,1572,2021,6,22,57,5,16,-51.32779364918113,-33.46493058454207,-61.43430986731052,8.175888600014318,16.13890573118567,27.50805762903858,1.8535887884865812,12,0,7,activity_721,120.70676364612014,extended_mission,1.572,0.0021185216793616624,32,8,1,5,0,0,1,0,0,1,0.216532760180369,1.416733933129608,1.3442764899891797,1.1585094157108589,1.2422536180630603,1,1,WTS,0,0,1,0.4801294850444746,1,4,1,1,0,0,0,0,science,1,0,safe,high,critical,0.6358960276142587,1.944249289429059,1,21,51,14,7,3,25.36343204238226,98.67850788165526,33.53404780682916,70.6446743644689,95.9017709811361,81.959614676862,1572,0,0,0,0,0,1,1
2021-01-18,2021-07-01 15:08,183,2021,12,19,171,5,3,-70.71493706243656,-25.989552051916334,-30.787208530051366,21.69389938451393,14.897333708528649,14.196235237522902,2.8414971206996666,1,0,1,activity_722,201.39331716957295,surface_operations,0.183,0.5721443723206534,13,7,0,1,0,0,0,0,1,0,0.7693147366281462,1.8387907708659663,1.3862661990558598,1.0527286029238474,2.0175738737831717,3,0,CAMERA,1,0,1,0.748512127339095,0,2,0,0,0,0,1,1,science,4,0,safe,high,critical,0.6499676168256325,0.761607158817801,7,10,13,26,17,0,56.678429468965966,0.17679341907893553,25.364508219896166,25.913848721911272,73.79874356160046,49.56261385444596,183,0,504,817,117,717,1,0
2021-10-17,2021-09-04 21:09,1369,2021,12,8,86,0,11,-76.98177372489056,-27.157302447547572,-66.07844144710916,18.696618747376725,8.928143960120398,16.40391848190476,3.2825588605450884,17,1,7,activity_723,126.47965492749293,extended_mission,1.369,0.27996819103853987,20,3,0,3,0,1,1,0,0,0,0.6733226249241653,0.2963151126095118,0.670927246698232,1.6878923069804481,1.7220406312220258,1,1,HP3,0,0,1,0.5747869372639735,0,1,0,0,0,0,0,0,maintenance,1,0,degraded,high,critical,0.9268572801742336,1.0703930533530985,7,20,66,1,17,1,82.95508633912837,90.7919758640269,8.45472076590994,93.0552844110375,60.126490961878964,2.589741540221302,1369,0,0,0,0,0,2,1
2021-01-26,2021-04-27 03:45,1708,2021,2,5,227,2,11,-56.80343050756664,-39.25126163836353,-69.02419406290524,22.710371502012844,18.66655745422751,37.95938265452428,3.1702523277675487,5,1,8,activity_724,343.449647996648,surface_operations,1.708,0.10356898869976361,36,8,1,5,0,0,0,0,0,1,0.6348476034876601,1.206328863416423,0.8980984664038774,1.1778021940034664,2.429161037168976,1,0,WTS,0,0,0,0.8921395871620079,1,2,0,0,0,1,0,0,routine,1,1,safe,high,nominal,0.4748291105910988,1.9782863806735336,0,26,15,24,9,2,39.309610981494515,33.64042591055614,46.512445876255434,85.66211668412821,19.278539455910682,60.77393257196226,1708,0,0,0,0,0,4,1
2021-09-12,2021-09-05 20:50,61,2021,7,7,83,5,2,-53.57218090546718,-21.797124844614196,-62.51838397709851,19.69289094646389,14.64535874220671,29.883467796870686,0.5960574474276359,18,1,5,activity_725,307.79721935796243,surface_operations,0.061,0.27168116378461393,32,7,0,4,0,1,0,1,0,0,0.7277676675293387,0.6023308821183075,0.5338611453672908,0.7376127039221612,0.5953431820195951,4,0,APSS,0,1,0,0.009526539355642294,0,6,1,0,0,0,0,0,routine,0,0,safe,high,limited,0.5166633803801519,1.3524885849894346,9,5,43,1,15,4,11.55392564710892,83.83674319094496,7.139710460153337,47.17273732012006,26.107733615724637,93.63181563200847,61,39,626,939,239,839,3,0
2021-01-09,2021-01-27 01:08,1251,2021,11,19,1,2,8,-53.77938773399655,-33.19554927019914,-52.67088974813714,16.729461597832497,9.214305509737526,10.090661214962111,3.0177634476737984,1,0,4,activity_726,156.33300392048636,surface_operations,1.251,0.9936371776083867,42,2,0,5,0,0,0,1,1,0,0.6219506570395475,1.0297949394625032,1.4776126016471456,1.5753945167326697,2.241874960233673,2,1,CAMERA,0,1,1,0.2550944331986341,0,4,0,0,0,0,0,0,routine,1,0,safe,high,nominal,0.8357657965230563,0.5299909880125149,3,24,27,31,1,4,61.13178165067392,48.22619189796783,61.44431434087466,87.32230924888403,95.20015815873329,34.45079567646516,1251,0,0,0,0,0,4,0
2021-04-27,2021-07-23 19:56,1960,2021,6,24,279,3,11,-47.63335360265708,-36.65085173324567,-57.41694865897763,10.7569979171469,10.68911720677481,17.097081254321637,0.8273502393850465,17,1,0,activity_727,327.1253547037757,extended_mission,1.96,0.6113151439732911,21,6,0,4,0,1,0,0,0,0,0.9148313144038708,1.1202397705414007,1.4867520113463506,1.1099391478170844,2.90699749762766,2,0,HP3,1,0,0,0.8562372549386442,1,6,0,1,0,0,0,1,maintenance,0,0,degraded,low,limited,0.49238410264624644,0.7623239678660186,2,2,69,33,14,3,61.60344716189553,16.748201330053757,83.78394191050323,27.446706813679366,4.489348352419931,45.207315865391294,1960,0,0,0,0,0,4,1
2021-03-25,2021-01-16 21:00,222,2021,8,14,67,3,21,-84.86147198753466,-59.99625624566911,-71.7030133940027,28.102920094652703,15.31111442082522,34.240247636640845,2.8265620872468755,16,0,6,activity_728,44.12286176583046,extended_mission,0.222,0.9002328725887059,46,8,0,5,0,0,0,0,0,1,0.8951578410234401,0.3326729189448655,0.8552405867446063,0.6754748565108804,0.5921366302124754,0,1,WTS,1,0,0,0.9432786045140967,0,2,0,0,0,0,0,0,science,2,0,nominal,high,nominal,0.6400511857247826,1.9177805805167383,4,10,55,24,2,4,51.03710424092065,47.14555308511355,36.49759215130359,47.420552217306025,58.60114836597305,73.35693162007988,222,0,465,778,78,678,1,0
2021-02-07,2021-06-27 11:45,616,2021,3,16,51,1,10,-71.31454477467845,-56.236772884143626,-50.76473159109936,27.121351264080428,11.69039572096327,32.75806154568296,0.7468911466524877,6,0,1,activity_729,153.6252173936903,surface_operations,0.616,0.5563566806997877,9,2,0,2,0,0,0,0,1,0,0.9093136616687645,0.7311805847826491,1.4659737361275118,1.0100219680098235,0.7522708441147348,0,0,CAMERA,1,1,0,0.27193385991240526,0,5,1,0,0,0,0,0,science,3,0,nominal,medium,nominal,0.7081761840962748,1.4270371673542297,1,19,35,32,7,2,98.74499784439112,58.40832689146458,15.564517480596262,77.17524411548266,99.69113439068894,47.36359447417136,616,0,71,384,0,284,3,0
2021-04-23,2021-09-06 03:31,1711,2021,5,8,148,4,3,-86.61088296435229,-58.77635488614506,-74.90929916549008,22.09361229082137,9.118401744453363,8.598619298018528,4.352938351950025,4,1,2,activity_730,17.884104849024077,extended_mission,1.711,0.43672717308071474,45,1,1,2,0,0,1,0,0,0,0.570431533815429,1.2358143861405329,0.8825208400826825,0.7826343754464711,2.629857150546967,1,0,SEIS,0,0,1,0.06242292870544397,0,3,1,0,0,0,0,0,routine,2,0,degraded,medium,critical,0.3716457212279974,1.385514856894995,2,22,41,28,4,3,12.641844484898412,67.71617296665676,48.85197006554536,82.01470656344424,13.87068337048184,30.074704911640392,1711,0,0,0,0,0,3,0
2021-05-03,2021-02-06 03:46,1847,2021,10,28,164,5,17,-54.924972362312594,-44.85535646713054,-47.33773837489443,19.227169056310792,5.891930348347401,22.037236576534585,0.8105856934962078,6,1,5,activity_731,267.5208262944029,extended_mission,1.847,0.7481889315983149,48,1,1,2,0,1,0,0,0,1,0.806660897173608,1.1260194774603267,0.8316090141068949,1.5413531543652683,0.6690535367165524,1,1,WTS,0,1,1,0.21241530084715654,0,6,1,0,0,0,1,0,routine,2,0,safe,medium,critical,0.3120600814501048,0.5230341670629959,6,5,83,8,16,4,35.78565439721063,56.1677145425915,0.8978384256706939,32.14331389975237,76.86660560129889,50.10815525270401,1847,0,0,0,0,0,1,0
2021-07-22,2021-07-21 18:21,825,2021,10,25,246,0,17,-87.04806735293124,-50.52153096939129,-72.60279764640407,12.287741543127567,17.398603169589176,36.82663905511933,1.8924651262805088,8,1,0,activity_732,114.78170693999989,extended_mission,0.825,0.2753323005617132,44,6,0,4,1,0,0,0,0,1,0.7160866013788131,1.4967085329123322,0.5476322086783512,1.1525840504798177,2.8526422748043245,0,1,WTS,1,0,0,0.4401066867242871,0,1,0,0,0,0,0,0,science,0,0,degraded,medium,critical,0.6896511341791087,0.6475667821201436,7,11,21,17,1,4,22.03798143662371,9.578382552549613,84.79537823472516,64.9367437522107,15.785543639868138,55.77167851507525,825,0,0,175,0,75,2,1
2021-04-21,2021-10-21 11:36,1219,2021,10,26,82,2,16,-57.34966389326175,-22.002305610469342,-49.41544528644627,11.743201269546468,16.232253859774172,18.62820700861819,1.5768073772104025,19,0,2,activity_733,310.992574849681,surface_operations,1.219,0.23991430322198237,33,1,0,1,0,1,0,0,0,0,0.5436537599669321,0.7553847748901079,0.6458191798576018,0.8116473786319203,2.087235194816883,2,0,HP3,0,1,1,0.4940500868803226,0,2,0,0,1,0,0,1,maintenance,2,0,nominal,medium,critical,0.40422454093617594,1.355766248464125,7,13,70,17,8,2,46.245107549564764,89.2421458230369,71.8674344914115,17.112533774880532,20.69035169296971,81.42655210353152,1219,0,0,0,0,0,0,1
2021-04-17,2021-01-05 22:02,692,2021,7,5,155,6,16,-82.4093005716417,-24.6768815632931,-74.45832228737778,24.346257589852392,15.069222117431671,24.748319092564625,1.4380149456876679,11,0,7,activity_734,19.67510985055505,surface_operations,0.692,0.17320622904773542,7,3,1,5,0,0,0,1,0,0,0.5470189939091082,0.8478216014636899,1.157044274072701,1.7038767061326576,1.3703733691174087,2,0,APSS,0,0,1,0.4288394396207411,0,5,1,1,0,0,0,0,maintenance,0,0,safe,medium,critical,0.6530594635036939,1.1483110356662891,1,23,61,33,18,3,90.3430652336065,88.5340950847468,75.96164284505898,40.094657761228135,37.03419078921356,71.64653773959645,692,0,0,308,0,208,3,0
2021-05-01,2021-05-24 07:49,1464,2021,1,2,166,4,20,-81.27530710468184,-57.46446994163658,-34.81590873322483,8.158887950358995,12.586816860246476,26.901147259709948,1.3939034241479549,14,1,8,activity_735,55.26838955784806,extended_mission,1.464,0.09629601201627203,31,2,0,5,0,1,0,1,0,0,0.3284245047807847,0.4171796332584644,1.0698849771542218,0.8400586966455157,2.5775975295480613,1,0,HP3,0,1,1,0.007224464694527866,0,5,1,0,0,0,1,0,science,3,0,degraded,low,limited,0.4185757456519153,1.3944773511281463,9,0,33,20,9,4,31.291897897888465,39.978662791044094,5.58247222476751,71.79811032462091,53.95043989142319,91.39914413211014,1464,0,0,0,0,0,1,0
2021-11-16,2021-10-10 23:39,1585,2021,6,20,212,2,2,-65.2632296298915,-23.388207982623854,-70.41780835777404,21.714828324868954,17.71569704705378,15.25256664450271,1.1105941834187962,16,0,8,activity_736,77.89932239113804,surface_operations,1.585,0.41556094321591375,45,9,1,4,0,0,0,0,1,0,0.16981480939753862,0.7685458928695168,1.3215990243368774,1.2844049245905438,2.9889317468382877,0,1,CAMERA,0,1,0,0.8219247471818465,0,4,0,0,0,0,0,0,science,3,0,nominal,medium,critical,0.6193760703186555,1.7914195146541303,9,6,74,21,7,2,9.473896826262951,87.47049111015869,29.243304096335144,34.53656701908101,32.398903651934,20.029542295336988,1585,0,0,0,0,0,3,1
2021-02-01,2021-10-10 09:36,298,2021,4,25,73,0,18,-45.3044538803028,-22.85023297519149,-54.96207143296894,12.070532668781452,10.235710987761202,8.257316941059035,4.721722076862786,16,1,1,activity_737,187.47351911321167,extended_mission,0.298,0.7461616949731174,45,2,1,3,1,0,0,0,1,0,0.9102722834657182,0.3384240529427114,0.6314438680597401,0.691279403957317,2.2591861821310317,2,0,IDA,1,0,1,0.3685745642456141,0,5,1,0,1,0,0,0,maintenance,0,0,nominal,low,critical,0.6617879396463012,0.8061277844498381,0,29,58,49,12,1,57.6837805044646,4.575304459023222,66.05835423911273,73.08023317788475,48.60640415140017,78.12571142182469,298,0,389,702,2,602,2,1
2021-11-17,2021-02-12 15:39,3,2021,3,11,346,6,3,-74.71258710756626,-48.82735618283005,-36.312269430416954,22.06104811566613,17.611861093076687,9.113089031932407,2.642125675388315,8,0,2,activity_738,46.348448137431724,extended_mission,0.003,0.38201921391298865,8,2,0,1,1,0,0,0,1,1,0.10671671712967679,1.9371258039988692,0.5322524487596013,1.1941679603151947,1.384934745111846,1,1,IDA,0,0,1,0.10668403490895306,0,2,1,0,0,0,1,0,science,4,0,nominal,high,nominal,0.8230989783299432,1.492283826750863,5,15,36,13,0,2,21.600993369706025,91.26496129348101,44.72132421792108,16.10673309128048,79.97871914274613,35.63930176329742,3,97,684,997,297,897,4,0
2021-02-19,2021-04-14 01:17,1303,2021,8,19,164,2,20,-68.76053219659715,-31.00714320465964,-58.76614123411798,7.926232707165169,14.369042034972637,26.91200213116669,1.0083927052097474,19,0,1,activity_739,78.33877925012928,extended_mission,1.303,0.654730056247233,7,5,0,4,1,1,0,0,1,0,0.840935569985641,0.7951756656052549,1.0565952128107126,0.7401749554247055,0.7001542943014656,2,0,CAMERA,1,1,0,0.9107908934747353,1,3,1,1,0,0,0,0,maintenance,2,0,safe,low,critical,0.831006693426491,1.024848645263033,5,24,82,24,5,4,77.34935468788069,82.61399868210566,20.420037218566712,67.71791474377557,18.990750676750622,12.399826083488463,1303,0,0,0,0,0,4,0
2021-12-19,2021-02-21 01:26,1774,2021,9,10,27,0,12,-67.08082436426473,-57.600726159636764,-37.45423544869116,7.9491483309758895,4.388887577761991,27.86086087906088,3.8558085984186556,12,0,2,activity_740,306.202786763775,extended_mission,1.774,0.5018315215683176,7,6,0,2,0,0,0,0,0,1,0.8793670442380952,1.6891069896644937,1.0470979479765166,1.556911712298099,2.4760220836440556,1,0,WTS,0,1,0,0.2935528775355962,1,1,0,0,0,0,0,0,science,3,0,degraded,high,nominal,0.37818976582365615,0.7038703265720957,2,0,3,32,12,3,68.39707861478838,76.87984021056897,18.716757021918173,91.9823835415061,78.71598402865702,62.678080215427535,1774,0,0,0,0,0,1,0
2021-04-23,2021-07-20 17:40,1271,2021,10,14,307,0,7,-51.30713140841391,-28.64479128048473,-42.70782647437765,10.329594886818448,10.869386257423699,15.15593535468456,3.987939010049975,12,0,8,activity_741,249.00456334071998,surface_operations,1.271,0.9776204232754402,23,8,0,5,0,0,1,1,1,0,0.4123107196944239,1.651261783176947,1.3582975498735577,0.5850867067067689,1.3772377582998754,2,1,APSS,1,0,1,0.5099687460470319,0,2,0,0,0,0,0,0,maintenance,3,0,safe,medium,limited,0.9518712876018951,1.4257207715007838,6,22,7,19,10,2,47.47055356057127,68.07905741338767,90.82181721708777,3.1823364071406735,60.13589781919871,54.03557414806197,1271,0,0,0,0,0,1,0
2021-07-20,2021-06-13 06:39,1075,2021,11,21,37,3,5,-49.90103804622212,-53.31066605058631,-67.90782538336899,21.99180667602511,18.298304836177103,10.004534669150498,0.8316707802971764,18,1,5,activity_742,131.29366760030317,extended_mission,1.075,0.2503669197656827,43,2,1,3,1,0,0,0,0,0,0.10299642279054921,1.7215920494682142,1.3353125681895632,1.2927544635131978,2.747352312082003,4,0,IDA,0,0,0,0.15251428329954153,0,6,0,0,0,0,0,0,maintenance,0,0,nominal,high,critical,0.7677489650749998,1.784742662185295,6,2,72,46,14,3,85.10244440976912,87.84103861254161,44.543154203575384,2.599300934325288,2.9723469842756423,35.11492532075905,1075,0,0,0,0,0,2,1
2021-02-21,2021-02-24 15:19,1666,2021,11,20,202,6,0,-69.80407733224877,-58.021258608537806,-64.21897886844722,7.546454105076043,6.895278196258134,27.578998196305935,2.835085590250298,14,0,5,activity_743,169.23903707021594,surface_operations,1.666,0.1314807293797291,49,4,1,5,0,0,0,1,1,0,0.7108864442907303,1.9584944305330698,1.331353287196153,0.5400158105443857,1.8012460537581338,2,1,CAMERA,0,1,0,0.06922666823202406,0,6,1,0,0,0,0,0,science,4,0,degraded,high,limited,0.5473855858116603,0.9302330676827323,9,9,70,45,7,1,14.928185724655085,27.843656043651276,98.10703008362485,98.44261121235593,47.213794021408695,18.313873390605128,1666,0,0,0,0,0,3,0
2021-06-05,2021-08-02 05:33,1279,2021,12,22,134,2,12,-67.75893900989131,-40.47888780675931,-39.79552267479897,5.457629977304322,18.364228870068636,29.99661648675867,4.483803831578944,6,0,8,activity_744,215.1303948703072,surface_operations,1.279,0.2698517403456846,7,1,0,5,0,0,0,1,1,0,0.9225872007508389,1.9184315285276712,1.1851243117099635,0.6874164595792903,2.468016068631076,2,0,CAMERA,1,1,1,0.20117890216837753,0,6,1,0,0,0,0,0,maintenance,0,0,nominal,high,limited,0.4544729181045495,1.1248534927150626,1,15,80,11,4,3,41.13534172548571,14.15307988516642,10.789452149431611,60.56027248007154,82.81932549086297,90.0114482140243,1279,0,0,0,0,0,4,0
2021-10-21,2021-03-12 11:41,1054,2021,1,24,294,2,23,-43.495574602650144,-52.92683185768637,-69.63072448298227,9.81695522466956,15.427634535202266,36.13352322440083,4.149110554233909,12,1,1,activity_745,56.45351585758086,extended_mission,1.054,0.09987617930167669,37,3,0,1,0,0,0,1,0,0,0.7572488526261573,1.7444956166292054,1.0454825101409368,1.7209865422919999,2.2355941263461583,3,0,APSS,0,1,1,0.921294701326409,0,5,1,0,0,0,0,1,science,3,0,degraded,high,critical,0.7612454413844651,0.9953646570537937,9,29,16,43,4,2,45.579576352615156,2.940507718045271,26.62043704338831,72.88974931257638,51.23872350950229,43.553249448245005,1054,0,0,0,0,0,3,0
2021-05-08,2021-08-09 13:00,625,2021,12,4,164,4,15,-46.51743429212206,-34.40467049070369,-71.90525224542462,5.787918757585923,9.629708276154108,32.504122521188165,2.2290418653209327,11,1,3,activity_746,9.045858867682037,extended_mission,0.625,0.02628847347959895,6,6,0,1,0,0,1,1,0,0,0.7518223425698302,1.5263038272797702,0.875075023504231,1.6099934293648883,1.8599976543701109,1,1,APSS,0,1,0,0.8601854434355192,1,6,0,0,0,0,0,1,maintenance,4,0,degraded,low,critical,0.61610351750873,0.5375049645684753,7,16,60,13,17,4,28.48424296127061,29.149531281379183,77.529768762122,12.857978919010794,82.29645202930233,62.51750083098483,625,0,62,375,0,275,2,1
2021-06-08,2021-09-25 07:03,1628,2021,8,2,112,2,8,-79.80759347754788,-52.97478488979898,-35.9966164884247,11.549063603566404,4.959436694781996,36.84273016907187,2.237181282077205,3,1,3,activity_747,202.14939300370617,surface_operations,1.628,0.5702945643198808,26,9,1,5,0,0,0,0,0,1,0.8492443298862365,1.4258292693086225,0.8858902888524204,0.8382516658538752,0.872367658889799,4,0,WTS,0,1,0,0.5285525116065029,1,3,0,0,0,1,0,1,maintenance,0,1,degraded,high,critical,0.7672947983352649,1.987413525833827,6,14,72,39,5,4,67.48314094068168,20.6786191119147,87.16396084273671,42.7640980435254,93.07869905640572,27.126838843122037,1628,0,0,0,0,0,2,1
2021-10-26,2021-08-26 15:24,577,2021,6,6,180,4,23,-55.8700206198721,-22.755867626589612,-50.697829131025685,9.670492838257731,10.53777121450003,29.74293479208209,3.9640482459382906,1,0,5,activity_748,151.29550334007075,extended_mission,0.577,0.270688400617604,14,2,1,4,0,0,1,0,0,0,0.8767689646124298,1.7718233722708183,0.8984814028189791,0.31338420762234676,0.9664140534999797,1,0,SEIS,1,0,0,0.3041167072758786,0,1,0,0,0,0,1,0,routine,3,0,safe,high,limited,0.47768735711012555,1.0370928396426902,8,9,54,39,12,3,61.00544340036598,50.14943747938928,24.016023394623474,13.159923134454953,21.60121334677283,25.97449178029295,577,0,110,423,0,323,3,0
2021-10-09,2021-04-06 18:02,504,2021,10,10,184,4,23,-76.24880849595093,-54.61607472625991,-58.20357759206496,24.82462975926767,5.9466261516063,12.158721226123433,0.6007869907282475,19,1,3,activity_749,256.3242294624345,surface_operations,0.504,0.2587567885517459,38,4,0,3,0,0,0,0,0,1,0.647893557004769,0.6682751490526588,1.4866608678846105,1.3985854062570118,2.0066453632633934,1,1,WTS,0,1,1,0.17395113957753305,1,6,0,0,0,0,1,0,maintenance,3,0,safe,low,limited,0.9323295451332674,0.5527030055934167,4,9,95,0,6,0,41.39893930382051,1.567522847589753,68.92407219679578,82.94712128082533,8.523031098734812,44.161750424396864,504,0,183,496,0,396,0,1
2021-07-17,2021-02-11 16:13,817,2021,9,26,29,2,18,-40.04214459028632,-43.78620042761959,-47.08942014511985,27.62329020146893,0.41048364290176886,28.086258873908836,1.7976963829029655,8,1,0,activity_750,156.5283056613301,extended_mission,0.817,0.8227292162911598,47,8,0,2,1,0,0,0,0,0,0.4576068608812919,1.1978308770722808,0.5969481231084426,1.0811553422870033,2.3897821435114706,2,1,IDA,1,0,1,0.41792496198995077,0,3,0,0,0,0,0,0,routine,4,0,nominal,low,nominal,0.627229168822917,1.3576938676331365,0,23,90,0,15,3,32.129711859762125,57.26246721939897,72.1352841248531,48.166582341278655,30.439877969055996,61.31653579396116,817,0,0,183,0,83,2,1
2021-03-27,2021-05-03 23:45,750,2021,4,27,264,4,7,-69.11182079567358,-38.7907998011144,-60.75686272456143,21.45191044389838,6.364023318861323,12.810953424751723,0.8647129038321535,14,1,4,activity_751,7.971647459786366,surface_operations,0.75,0.13191466931715656,9,8,0,3,0,1,1,0,0,0,0.6752417462301886,1.8555003009595576,1.4112260340036342,0.3951160237285349,2.887523312320912,0,0,HP3,1,0,0,0.6896963308244167,0,3,1,0,1,0,0,0,science,2,0,degraded,low,limited,0.852446514126415,0.6924402387062076,5,6,66,42,7,3,77.2356086074543,94.1139618450621,26.46968828377999,94.71301602116982,96.0948045987792,81.36305144796802,750,0,0,250,0,150,3,0
2021-06-13,2021-10-05 03:39,1528,2021,3,2,20,2,6,-69.25238142186709,-43.441636261230244,-66.82200550688475,24.68415227040321,14.007587772092762,20.017627193755935,1.139908636590718,6,0,6,activity_752,188.36834633216742,extended_mission,1.528,0.01781784447029544,16,4,0,1,1,1,0,0,0,0,0.8443555662930633,0.27456296016331916,1.1889662486736459,1.5217230740240273,0.8268058853390974,1,1,IDA,1,1,0,0.2132907023759415,1,6,1,1,0,0,0,0,science,1,0,degraded,low,critical,0.9596784055965599,0.5861999445307557,2,10,29,13,13,1,1.5617440359646295,24.352643671879527,74.49005349657982,35.57365652582628,8.449473958466069,62.65953244148788,1528,0,0,0,0,0,4,0
2021-02-23,2021-07-14 23:57,672,2021,11,25,184,1,18,-83.66914517346153,-36.60900085333891,-57.27351410873977,15.895677833677334,18.250481707704523,23.852800759615633,0.9196792018084587,1,1,4,activity_753,338.15633020031873,surface_operations,0.672,0.43603341259748274,41,9,1,3,1,0,1,0,0,0,0.12384757583571776,0.5030804493502148,1.387824764334916,0.4926668132771153,2.346934176699892,3,1,SEIS,1,1,0,0.10539640579240184,0,6,0,0,0,0,1,0,routine,0,0,safe,low,limited,0.8479190536547332,0.5773399743780627,9,4,17,28,6,4,59.96418835390085,42.01812489402585,12.56245174188667,24.87131748310877,94.61188777719171,77.18080474840895,672,0,15,328,0,228,4,0
