URN,Start Time,Stop Time,File Name,sol_number,start_mean_solar_time,stop_mean_solar_time,start_true_solar_time,stop_true_solar_time,start_solar_longitude,stop_solar_longitude,Ls,Mars Year,File_Size(Mb)
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0227,2019-07-17T10:57:12.377Z,2019-07-18T11:36:44.421Z,twins_calib_0227,227,227M00:00:01.609,227M23:59:58.494,226 23:56:02,227 23:56:16,53.838,54.291,53.94,35,8.352
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0228,2019-07-18T11:36:46.421Z,2019-07-19T12:16:20.362Z,twins_calib_0228,228,228M00:00:00.441,228M23:59:59.173,227 23:56:18,228 23:56:35,54.291,54.743,54.38,35,8.352
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0229,2019-07-19T12:16:22.362Z,2019-07-20T12:55:56.223Z,twins_calib_0229,229,229M00:00:01.120,229M23:59:59.773,228 23:56:37,229 23:56:53,54.743,55.195,54.82,35,8.336
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0230,2019-07-20T12:55:58.223Z,2019-07-21T13:35:31.174Z,twins_calib_0230,230,230M00:00:01.720,230M23:59:59.488,229 23:56:55,230 23:57:10,55.195,55.647,55.26,35,11.293
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0231,2019-07-21T13:35:32.174Z,2019-07-22T05:02:40.755Z,twins_calib_0231,231,231M00:00:00.461,231M15:02:20.661,230 23:57:11,231 14:59:42,55.647,55.93,55.61,35,10.102
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0232,2019-07-23T06:22:05.721Z,2019-07-23T14:54:42.076Z,twins_calib_0232,232,232M15:41:06.444,232M23:59:59.891,232 15:38:45,232 23:57:45,56.394,56.55,56.27,35,5.454
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0233,2019-07-23T14:54:43.076Z,2019-07-24T15:34:16.934Z,twins_calib_0233,233,233M00:00:00.864,233M23:59:59.516,232 23:57:46,233 23:58:01,56.55,57.002,56.71,35,15.594
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0233,2019-07-24T11:16:32.267Z,2019-07-24T12:39:51.165Z,twins_calibevent_0233,233,233M19:49:08.617,233M21:10:13.766,233 19:47:07,233 21:08:14,56.923,56.948,56.84,35,0.887
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0234,2019-07-24T15:34:17.934Z,2019-07-25T16:13:51.787Z,twins_calib_0234,234,234M00:00:00.489,234M23:59:59.135,233 23:58:02,234 23:58:18,57.002,57.453,57.15,35,15.958
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0235,2019-07-25T16:13:52.787Z,2019-07-26T16:53:27.738Z,twins_calib_0235,235,235M00:00:00.108,235M23:59:59.823,234 23:58:19,235 23:58:35,57.453,57.904,57.59,35,15.993
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0236,2019-07-26T16:53:28.738Z,2019-07-27T17:33:02.619Z,twins_calib_0236,236,236M00:00:00.796,236M23:59:59.469,235 23:58:36,236 23:58:51,57.904,58.354,58.03,35,15.997
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0237,2019-07-27T17:33:03.619Z,2019-07-28T18:12:37.548Z,twins_calib_0237,237,237M00:00:00.443,237M23:59:59.162,236 23:58:52,237 23:59:08,58.354,58.805,58.47,35,15.961
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0238,2019-07-28T18:12:38.548Z,2019-07-29T18:52:13.461Z,twins_calib_0238,238,238M00:00:00.136,238M23:59:59.814,237 23:59:09,238 23:59:25,58.805,59.255,58.9,35,15.95
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0239,2019-07-29T18:52:14.460Z,2019-07-30T19:31:48.286Z,twins_calib_0239,239,239M00:00:00.786,239M23:59:59.406,238 23:59:26,239 23:59:40,59.255,59.706,59.34,35,15.95
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0240,2019-07-30T19:31:49.286Z,2019-07-31T20:11:23.250Z,twins_calib_0240,240,240M00:00:00.379,240M23:59:59.134,239 23:59:41,240 23:59:56,59.706,60.156,59.78,35,15.965
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0241,2019-07-31T20:11:24.250Z,2019-08-01T20:50:59.117Z,twins_calib_0241,241,241M00:00:00.107,241M23:59:59.740,240 23:59:57,242 00:00:13,60.156,60.606,60.22,35,15.661
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0241,2019-07-31T21:13:43.163Z,2019-07-31T22:21:58.065Z,twins_calibevent_0241,241,241M01:00:38.982,241M02:07:04.323,241 01:00:37,241 02:07:03,60.175,60.196,60.09,35,0.762
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0242,2019-08-01T20:51:00.117Z,2019-08-02T21:30:33.948Z,twins_calib_0242,242,242M00:00:00.713,242M23:59:59.338,242 00:00:14,243 00:00:28,60.606,61.056,60.66,35,15.946
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0243,2019-08-02T21:30:34.948Z,2019-08-03T22:10:08.884Z,twins_calib_0243,243,243M00:00:00.312,243M23:59:59.038,243 00:00:29,244 00:00:44,61.056,61.506,61.23,35,15.965
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0244,2019-08-03T22:10:09.884Z,2019-08-04T22:49:44.721Z,twins_calib_0244,244,244M00:00:00.011,244M23:59:59.615,244 00:00:45,245 00:01:00,61.506,61.955,61.66,35,15.524
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0244,2019-08-04T12:30:04.564Z,2019-08-04T13:38:19.468Z,twins_calibevent_0244,244,244M13:56:54.239,244M15:03:19.582,244 13:57:48,244 15:04:14,61.767,61.788,61.66,35,0.747
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0245,2019-08-04T22:49:45.721Z,2019-08-05T23:29:19.489Z,twins_calib_0245,245,245M00:00:00.588,245M23:59:59.152,245 00:01:01,246 00:01:15,61.955,62.405,62.1,35,15.571
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0245,2019-08-05T05:39:18.082Z,2019-08-05T10:23:24.607Z,twins_calibevent_0245,245,245M06:38:35.498,245M11:15:05.932,245 06:39:40,245 11:16:14,62.08,62.166,61.97,35,1.297
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0246,2019-08-05T23:29:20.489Z,2019-08-06T16:47:53.908Z,twins_calib_0246,246,246M00:00:00.125,246M16:50:46.305,246 00:01:16,246 16:52:13,62.405,62.72,62.41,35,11.247
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0246,2019-08-06T15:33:38.991Z,2019-08-07T00:08:55.331Z,twins_calibevent_0246,246,246M15:38:30.582,246M23:59:59.734,246 15:39:56,247 00:01:31,62.698,62.854,62.63,35,4.961
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0247,2019-08-07T00:08:56.331Z,2019-08-07T01:01:54.293Z,twins_calibevent_0247,247,247M00:00:00.707,247M00:51:33.641,247 00:01:32,247 00:53:05,62.854,62.87,62.71,35,0.571
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0247,2019-08-07T00:28:43.323Z,2019-08-08T00:48:30.247Z,twins_calib_0247,247,247M00:19:15.941,247M23:59:59.415,247 00:20:47,248 00:01:46,62.86,63.303,62.98,35,15.735
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0248,2019-08-08T00:48:31.247Z,2019-08-09T01:28:05.126Z,twins_calib_0248,248,248M00:00:00.388,248M23:59:59.059,248 00:01:47,249 00:02:01,63.303,63.753,63.41,35,15.969
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0249,2019-08-09T01:28:06.126Z,2019-08-10T02:07:40.977Z,twins_calib_0249,249,249M00:00:00.033,249M23:59:59.651,249 00:02:02,250 00:02:16,63.753,64.202,63.85,35,15.961
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0250,2019-08-10T02:07:41.977Z,2019-08-11T02:47:15.918Z,twins_calib_0250,250,250M00:00:00.624,250M23:59:59.355,250 00:02:17,251 00:02:31,64.202,64.651,64.29,35,16.008
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0251,2019-08-11T02:47:16.918Z,2019-08-12T03:26:50.867Z,twins_calib_0251,251,251M00:00:00.328,251M23:59:59.068,251 00:02:32,252 00:02:45,64.651,65.1,64.81,35,15.981
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0252,2019-08-12T03:26:51.867Z,2019-08-13T04:06:26.831Z,twins_calib_0252,252,252M00:00:00.041,252M23:59:59.769,252 00:02:46,253 00:03:00,65.1,65.549,65.25,35,15.997
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0253,2019-08-13T04:06:27.831Z,2019-08-14T04:46:01.837Z,twins_calib_0253,253,253M00:00:00.742,253M23:59:59.537,253 00:03:01,254 00:03:15,65.549,65.997,65.69,35,15.973
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0254,2019-08-14T04:46:02.837Z,2019-08-15T05:25:36.779Z,twins_calib_0254,254,254M00:00:00.510,254M23:59:59.243,254 00:03:16,255 00:03:29,65.997,66.446,66.12,35,15.622
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0254,2019-08-15T00:25:48.137Z,2019-08-15T02:23:15.003Z,twins_calibevent_0254,254,254M19:08:11.900,254M21:02:30.222,254 19:11:39,254 21:05:58,66.355,66.391,66.21,35,1.219
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0255,2019-08-15T05:25:37.779Z,2019-08-16T06:05:12.746Z,twins_calib_0255,255,255M00:00:00.217,255M23:59:59.947,255 00:03:30,256 00:03:44,66.446,66.895,66.56,35,16.043
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0256,2019-08-16T06:05:13.746Z,2019-08-17T06:44:47.659Z,twins_calib_0256,256,256M00:00:00.920,256M23:59:59.625,256 00:03:45,257 00:03:57,66.895,67.343,67,35,16.016
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0257,2019-08-17T06:44:48.659Z,2019-08-18T07:24:22.622Z,twins_calib_0257,257,257M00:00:00.598,257M23:59:59.351,257 00:03:58,258 00:04:11,67.343,67.792,67.43,35,16.008
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0258,2019-08-18T07:24:23.622Z,2019-08-19T08:03:57.552Z,twins_calib_0258,258,258M00:00:00.324,258M23:59:59.045,258 00:04:12,259 00:04:25,67.792,68.24,67.87,35,15.989
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0259,2019-08-19T08:03:58.552Z,2019-08-20T08:43:33.539Z,twins_calib_0259,259,259M00:00:00.018,259M23:59:59.769,259 00:04:26,260 00:04:39,68.24,68.689,68.31,35,16.043
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0260,2019-08-20T08:43:34.539Z,2019-08-21T09:23:08.605Z,twins_calib_0260,260,260M00:00:00.742,260M23:59:59.595,260 00:04:40,261 00:04:53,68.689,69.137,68.74,35,13.161
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0261,2019-08-21T09:23:09.605Z,2019-08-22T10:02:42.478Z,twins_calib_0261,261,261M00:00:00.568,261M23:59:58.261,261 00:04:54,262 00:05:05,69.137,69.586,69.27,35,8.333
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0261,2019-08-21T20:45:13.555Z,2019-08-22T10:02:43.478Z,twins_calibevent_0261,261,261M11:03:49.570,261M23:59:59.235,261 11:08:49,262 00:05:06,69.344,69.586,69.4,35,8.575
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0262,2019-08-22T10:02:44.478Z,2019-08-23T10:42:19.209Z,twins_calibevent_0262,262,262M00:00:00.208,262M23:59:59.708,262 00:05:07,263 00:05:19,69.586,70.034,69.7,35,16
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0262,2019-08-22T10:02:52.477Z,2019-08-23T10:42:10.209Z,twins_calib_0262,262,262M00:00:07.993,262M23:59:50.949,262 00:05:14,263 00:05:11,69.586,70.034,69.7,35,1.688
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0263,2019-08-23T10:42:20.209Z,2019-08-24T11:21:47.820Z,twins_calib_0263,263,263M00:00:00.681,263M23:59:53.253,263 00:05:20,264 00:05:26,70.034,70.482,70.14,35,1.692
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0263,2019-08-23T10:42:20.209Z,2019-08-24T11:21:53.820Z,twins_calibevent_0263,263,263M00:00:00.681,263M23:59:59.092,263 00:05:20,264 00:05:32,70.034,70.482,70.14,35,16.032
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0264,2019-08-24T11:21:54.820Z,2019-08-25T12:01:29.409Z,twins_calibevent_0264,264,264M00:00:00.066,264M23:59:59.427,264 00:05:33,265 00:05:46,70.482,70.931,70.58,35,15.993
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0264,2019-08-24T11:21:57.820Z,2019-08-25T12:01:25.410Z,twins_calib_0264,264,264M00:00:02.985,264M23:59:55.535,264 00:05:36,265 00:05:42,70.483,70.931,70.58,35,1.688
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0265,2019-08-25T12:01:30.409Z,2019-08-26T12:41:04.977Z,twins_calibevent_0265,265,265M00:00:00.401,265M23:59:59.743,265 00:05:47,266 00:05:59,70.931,71.379,71.01,35,16.051
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0265,2019-08-25T12:01:35.409Z,2019-08-26T12:41:02.977Z,twins_calib_0265,265,265M00:00:05.267,265M23:59:57.797,265 00:05:51,266 00:05:57,70.931,71.379,71.01,35,1.692
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0266,2019-08-26T12:41:05.977Z,2019-08-27T13:20:40.253Z,twins_calibevent_0266,266,266M00:00:00.716,266M23:59:59.775,266 00:06:00,267 00:06:12,71.379,71.828,71.45,35,10.286
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0266,2019-08-26T12:41:12.977Z,2019-08-27T13:20:39.253Z,twins_calib_0266,266,266M00:00:07.529,266M23:59:58.802,266 00:06:07,267 00:06:11,71.379,71.828,71.45,35,1.297
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0267,2019-08-27T13:20:41.253Z,2019-08-28T08:18:35.293Z,twins_calibevent_0267,267,267M00:00:00.748,267M18:27:28.068,267 00:06:13,267 18:33:50,71.828,72.172,71.8,35,11.719
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0267,2019-08-27T13:20:44.253Z,2019-08-28T14:00:11.748Z,twins_calib_0267,267,267M00:00:03.668,267M23:59:56.126,267 00:06:16,268 00:06:21,71.828,72.276,71.89,35,2.551
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0268,2019-08-28T14:00:16.748Z,2019-08-29T14:39:45.178Z,twins_calib_0268,268,268M00:00:00.992,268M23:59:54.361,268 00:06:26,269 00:06:32,72.276,72.724,72.32,35,3.622
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0268,2019-08-28T23:52:17.430Z,2019-08-29T01:19:49.391Z,twins_calibevent_0268,268,268M09:36:11.293,268M11:01:22.734,268 09:42:41,268 11:07:53,72.455,72.482,72.32,35,0.973
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0269,2019-08-29T14:39:55.178Z,2019-08-29T20:27:04.560Z,twins_calib_0269,269,269M00:00:04.093,269M05:37:56.170,269 00:06:41,269 05:44:36,72.724,72.83,72.67,35,0.415
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0284,2019-09-14T16:15:08.274Z,2019-09-15T01:13:13.595Z,twins_calib_0284,284,284M15:16:17.247,284M23:59:58.752,284 15:25:57,285 00:09:43,79.742,79.905,79.66,35,3.028
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0285,2019-09-15T01:13:15.595Z,2019-09-16T01:52:49.358Z,twins_calib_0285,285,285M00:00:00.699,285M23:59:59.257,285 00:09:45,286 00:09:54,79.905,80.355,80.01,35,8.387
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0286,2019-09-16T01:52:51.358Z,2019-09-17T02:32:25.267Z,twins_calib_0286,286,286M00:00:01.203,286M23:59:59.905,286 00:09:56,287 00:10:05,80.355,80.804,80.45,35,8.375
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0287,2019-09-17T02:32:27.267Z,2019-09-18T03:11:59.199Z,twins_calib_0287,287,287M00:00:01.851,287M23:59:58.628,287 00:10:07,288 00:10:15,80.804,81.254,80.97,35,8.379
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0288,2019-09-18T03:12:01.199Z,2019-09-19T03:51:35.128Z,twins_calib_0288,288,288M00:00:00.574,288M23:59:59.294,288 00:10:17,289 00:10:26,81.254,81.704,81.41,35,8.387
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0288,2019-09-18T14:31:48.132Z,2019-09-18T15:05:55.077Z,twins_calibevent_0288,288,288M11:01:36.224,288M11:34:48.402,288 11:11:57,288 11:45:10,81.461,81.471,81.41,35,0.391
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0289,2019-09-19T03:51:37.128Z,2019-09-20T04:31:09.166Z,twins_calib_0289,289,289M00:00:01.240,289M23:59:58.121,289 00:10:28,290 00:10:35,81.704,82.154,81.85,35,8.383
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0289,2019-09-19T14:24:51.170Z,2019-09-19T16:54:25.959Z,twins_calibevent_0289,289,289M10:16:18.726,289M12:41:53.387,289 10:26:50,289 12:52:26,81.897,81.942,81.85,35,0.372
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0290,2019-09-20T04:31:11.166Z,2019-09-21T05:10:45.005Z,twins_calib_0290,290,290M00:00:00.067,290M23:59:58.700,290 00:10:37,291 00:10:46,82.154,82.604,82.29,35,8.368
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0290,2019-09-20T18:04:57.920Z,2019-09-21T05:10:46.005Z,twins_calibevent_0290,290,290M13:12:00.427,290M23:59:59.673,290 13:22:43,291 00:10:47,82.402,82.604,82.37,35,1.665
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0291,2019-09-21T05:10:47.005Z,2019-09-22T05:50:20.813Z,twins_calib_0291,291,291M00:00:00.646,291M23:59:59.248,291 00:10:48,292 00:10:57,82.604,83.054,82.73,35,8.352
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0291,2019-09-21T05:10:47.005Z,2019-09-21T22:51:32.330Z,twins_calibevent_0291,291,291M00:00:00.646,291M17:12:23.096,291 00:10:48,291 17:23:18,82.604,82.927,82.73,35,11.489
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0292,2019-09-22T05:50:22.813Z,2019-09-23T06:29:56.690Z,twins_calib_0292,292,292M00:00:01.195,292M23:59:59.865,292 00:10:59,293 00:11:08,83.054,83.505,83.16,35,14.168
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0293,2019-09-23T06:29:57.690Z,2019-09-24T07:09:31.574Z,twins_calib_0293,293,293M00:00:00.838,293M23:59:59.514,293 00:11:09,294 00:11:17,83.505,83.955,83.6,35,15.688
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0293,2019-09-23T21:04:41.320Z,2019-09-23T23:17:12.138Z,twins_calibevent_0293,293,293M14:11:20.232,293M16:20:18.320,293 14:22:34,293 16:31:33,83.771,83.812,83.69,35,1.422
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0294,2019-09-24T07:09:32.574Z,2019-09-25T07:49:06.485Z,twins_calib_0294,294,294M00:00:00.488,294M23:59:59.190,294 00:11:18,295 00:11:27,83.955,84.406,84.04,35,16.028
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0295,2019-09-25T07:49:07.485Z,2019-09-26T08:28:42.361Z,twins_calib_0295,295,295M00:00:00.163,295M23:59:59.806,295 00:11:28,296 00:11:37,84.406,84.857,84.48,35,15.196
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0295,2019-09-25T11:46:21.135Z,2019-09-26T08:28:42.361Z,twins_calibevent_0295,295,295M03:50:52.982,295M23:59:59.806,295 04:02:22,296 00:11:37,84.478,84.857,84.48,35,2.032
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0296,2019-09-26T08:28:43.361Z,2019-09-27T09:08:17.230Z,twins_calib_0296,296,296M00:00:00.779,296M23:59:59.440,296 00:11:38,297 00:11:47,84.857,85.308,84.92,35,15.969
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0296,2019-09-26T08:28:43.361Z,2019-09-26T08:51:25.329Z,twins_calibevent_0296,296,296M00:00:00.779,296M00:22:06.306,296 00:11:38,296 00:33:44,84.857,84.864,84.7,35,0.266
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0297,2019-09-27T09:08:18.229Z,2019-09-28T09:47:53.020Z,twins_calib_0297,297,297M00:00:00.413,297M23:59:59.972,297 00:11:48,298 00:11:57,85.308,85.759,85.45,35,15.774
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0297,2019-09-27T20:34:57.136Z,2019-09-28T05:58:14.329Z,twins_calibevent_0297,297,297M11:08:17.014,297M20:16:29.939,297 11:20:09,297 20:28:25,85.518,85.689,85.45,35,1.301
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0298,2019-09-28T09:47:54.020Z,2019-09-29T10:27:27.832Z,twins_calib_0298,298,298M00:00:00.945,298M23:59:59.551,298 00:11:58,299 00:12:06,85.759,86.211,85.88,35,15.997
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0299,2019-09-29T10:27:28.832Z,2019-09-30T11:07:02.621Z,twins_calib_0299,299,299M00:00:00.524,299M23:59:59.109,299 00:12:07,300 00:12:15,86.211,86.663,86.32,35,16.024
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0299,2019-09-29T21:10:35.784Z,2019-09-29T22:47:42.623Z,twins_calibevent_0299,299,299M10:25:55.055,299M12:00:25.993,299 10:38:06,299 12:12:37,86.407,86.437,86.32,35,0.743
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0300,2019-09-30T11:07:03.621Z,2019-10-01T11:46:38.420Z,twins_calib_0300,300,300M00:00:00.082,300M23:59:59.648,300 00:12:16,301 00:12:25,86.663,87.114,86.76,35,15.653
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0300,2019-10-01T03:26:12.078Z,2019-10-01T04:32:26.994Z,twins_calibevent_0300,300,300M15:52:56.682,300M16:57:25.247,300 16:05:19,300 17:09:48,86.962,86.982,86.9,35,0.708
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0301,2019-10-01T11:46:39.420Z,2019-10-02T12:26:13.253Z,twins_calib_0301,301,301M00:00:00.622,301M23:59:59.248,301 00:12:26,302 00:12:34,87.114,87.566,87.2,35,16.043
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0302,2019-10-02T12:26:14.253Z,2019-10-03T13:05:49.103Z,twins_calib_0302,302,302M00:00:00.221,302M23:59:59.839,302 00:12:35,303 00:12:44,87.566,88.019,87.64,35,16.032
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0303,2019-10-03T13:05:50.103Z,2019-10-04T13:45:23.993Z,twins_calib_0303,303,303M00:00:00.812,303M23:59:59.494,303 00:12:45,304 00:12:53,88.019,88.471,88.08,35,15.997
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0304,2019-10-04T13:45:24.993Z,2019-10-05T14:24:59.749Z,twins_calib_0304,304,304M00:00:00.467,304M23:59:59.992,304 00:12:54,305 00:13:03,88.471,88.924,88.52,35,16.02
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0305,2019-10-05T14:25:00.748Z,2019-10-06T15:04:34.589Z,twins_calib_0305,305,305M00:00:00.964,305M23:59:59.599,305 00:13:04,306 00:13:11,88.924,89.377,89.1,35,16.04
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0306,2019-10-06T15:04:35.589Z,2019-10-07T15:44:09.501Z,twins_calib_0306,306,306M00:00:00.573,306M23:59:59.276,306 00:13:12,307 00:13:20,89.377,89.83,89.54,35,16.043
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0307,2019-10-07T15:44:10.501Z,2019-10-08T16:23:45.327Z,twins_calib_0307,307,307M00:00:00.249,307M23:59:59.842,307 00:13:21,308 00:13:30,89.83,90.283,89.98,35,16.043
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0308,2019-10-08T16:23:46.327Z,2019-10-09T17:03:20.094Z,twins_calib_0308,308,308M00:00:00.815,308M23:59:59.378,308 00:13:31,309 00:13:38,90.283,90.737,90.42,35,16.012
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0309,2019-10-09T17:03:21.094Z,2019-10-10T17:42:55.904Z,twins_calib_0309,309,309M00:00:00.351,309M23:59:59.928,309 00:13:39,310 00:13:48,90.737,91.191,90.86,35,16.051
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0310,2019-10-10T17:42:56.904Z,2019-10-11T18:22:30.652Z,twins_calib_0310,310,310M00:00:00.902,310M23:59:59.446,310 00:13:49,311 00:13:56,91.191,91.645,91.3,35,15.75
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0310,2019-10-11T08:50:14.438Z,2019-10-11T09:39:25.366Z,twins_calibevent_0310,310,310M14:43:01.921,310M15:30:53.895,310 14:56:55,310 15:44:47,91.469,91.484,91.3,35,0.555
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0311,2019-10-11T18:22:31.652Z,2019-10-12T19:02:06.386Z,twins_calib_0311,311,311M00:00:00.419,311M23:59:59.923,311 00:13:57,312 00:14:05,91.645,92.099,91.75,35,16.028
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0312,2019-10-12T19:02:07.386Z,2019-10-13T19:41:41.160Z,twins_calib_0312,312,312M00:00:00.897,312M23:59:59.466,312 00:14:06,313 00:14:13,92.099,92.554,92.19,35,16.04
